,reviews,Prediksi
309,"Pesan barang malah di batalkan otomatis, katanya promo hanya bisa di pakai 1 kali.. padhal saya baru pertama kali belanja di tokopedia di karenakan si orens udah gk ada kargo",negatif
310,"proteksi customerpaling oke, belanja aman.. ragam produk oke, belanja di satu tempat. Good Toped. ðŸ‘ðŸ‘ðŸ‘",positif
311,"gak jelas, saya dapet diskon potongan 30rb karna baru saja mendownload aplikasi dan baru membuat akun, tetapi saat saya pakai untuk berbelanja tiba"" dibatalkan oleh sistem, memang uang kembali tetapi vouchernya yang sebenarnya itu adalah HAK SAYA hilang begitu saja",negatif
312,setelah update malah server eror aplikasi tidak bisa digunakan,netral
313,setelah update jadi suka bug invalid koneksi internet ðŸ˜ª,netral
314,ponakan baru beli hp di daftarkan tokopedia ehh dapat voucer mau pas udah bayar belanjaan ehh pesanan dibatalkan padahal no baru gimana sich tokopedia,negatif
315,saya pengguna toped udah lama. kadang transaksi pake gopay later. sekarang trasaksi d toped ga bisa pake gopay later. pdahal limit masih banyak. pada saat kita mau cekout udah pilih tenor dan cicilan. tapi pas kita mau klik bayar ternyata ga ada pilihan gopay later.,netral
316,"sekali koumplain terselesaikan, dua kali koumplain terabaikan.Memuaskan terkirim dengan cepat. Mengecewakan barang yg dikirim ternyata bukan yg dipesan...",positif
317,aplikasi ngebug ada vocer baru dapet tapi di co vocer tidak tersedia,netral
318,"Sayangnya sudah TDK bisa pakai gopaylater,padahal sy user aktif pakai gopaylater untuk keperluan bulanan,dan payment sy TDK pernah ada masalah,tp sy diblokir sepihak...",negatif
319,"Saya tidak berbohong ini adalah salah satu Toko Online terbaik di muka bumi,sangat mudah,simple,dulu saya mengira Tokopedia jelek/sepi,eh pas saya coba ini aplikasi melebihi shoope dan lazada good mantap mennnðŸ˜¹ðŸ˜¹ðŸ¥´ðŸ’…ðŸ¼",positif
320,"mudah, aman dan semoga banyak untung nya...",positif
321,"Update Aplikasi Nya Min Hadehh Eror Terus Pencet Pesan Mental Lagi,Tapi Pas Di Masukin Ke Keranjang Baru Bisa Kenapa Itu Min,Cepat Di Update Aplikasi Nya Min Hadehh Bug Nya Itu Perbaiki Bikin Emosi Aja,Masih Mending Si Toko Oren Walaupun Tampilan Nya Ga Sebagus Tokopedia Tapi Ga Pernah Ada Bug,Cepet Update Aplikasinya RUSAKKKKK!!",netral
322,coba deh bagian pembayarannya lebih mudah. saya suka COD. Tapi gk pernah bisa,netral
323,"Gimana ini boss sistemnya.. Saya tidak punya WhatsApp biasa.. Kenapa anda haruskan pengguna verifikasi dari WhatsApp? Boro boro mau transaksi.. Di masalah Akun aja banyak masalah.. Payah ini sistemnya, tolong jangan persulit.. Kami tidak pakai WhatsApp biasa. Verifikasi by SMS aja.",negatif
324,"apk bagus ui tidak lag, tapi saat kita ingin mengganti pembayaran dan melanjutkan pembayaran sedikit lama loadingnya",positif
325,saya gak pernah mengunakan aplikasi toko pedia. Tapi di aplikasi Gopay saya ada transaksi pembayaran ke aplikasi toko pedia dan saya sudah konfirmasi sama pihak gopay. dan sudah klarifikasi bahwa transaksi tersebut rel dilakukan oleh pihak toko pedia. di sini mengalami kerugian. karna tiba saldo gopay langsung hilang. dilaporkan ke pihak toko pedia. tapi dari pihaknya gak ada kejelasan.,negatif
326,"Bagus, dan gampang digunakan",positif
327,"Promo diskon yg ada di etalase tidak sama dengan yang masuk invoice, akibatnya harga beda dgn hitungan awal promo yg ada di etalase. Eh, bonus gw kepake 20K tapi juga gak masuk di invoice. Batalin semua transaksi mumpung masih proses. Tokopedia lagi nyebelin, padahal dah lama langganan.",negatif
328,Ini updatenya ga maju-maju malah mundur-mundur terus,positif
